Order,SKU,Member,Delivery Date
8209695,15669835,SWOESOR,06/02/14
8083081,15670260,SSNCWZO,04/04/14
8336683,15669993,SWNCNOL,29/11/13
8083432,15669856,SSLLLZC,04/04/14
8095702,15669764,SWRLOEC,12/03/14
7820348,15668684,SWLONLL,09/09/12
8296564,15669781,SWNRCHO,11/12/13
8198030,15669859,SSSCCOE,01/02/14
8198721,15668381,SWCLHHO,02/02/14
7592127,15668480,SWEENCL,08/06/13
7788834,7578354,SWOOZRS,18/11/12
8331278,15669778,SWCEZWH,26/11/13
7498596,7569801,SWERCNR,11/08/13
8304435,34989501,SWOZELS,15/12/13
8380659,15669775,SWENOEW,16/11/13
7813835,15669764,SWNLOLC,23/08/12
8131353,7627860,SWEZZLR,28/02/14
7745973,15670251,SWNRHHO,19/12/12
7700376,15668378,SWEEOEO,26/03/13
8193965,7582051,SWLWNLC,30/01/14
8107580,15669878,SSZNNNN,17/03/14
8089417,7586497,SWCCRWR,06/04/14
8192783,34986112,SSNZEHL,29/01/14
7764086,15669864,SWLEWSE,13/01/13
8288803,7637309,SSOEHNL,11/01/14
8256944,7587655,SSSZCHS,29/01/14
8170027,15668381,SWERWCW,16/02/14
8265546,7611899,SWNCLZZ,30/12/13
8077922,34987110,SWNNRHE,02/04/14
7517068,34986328,SSWWENC,14/07/13
8065400,7580823,SSLZWEN,29/03/14
7389900,15669856,SSZEESN,02/10/13
7366964,15668379,SWELEWW,29/10/13
8065400,15669880,SSLZWEN,29/03/14
7443402,15668467,SWOSSZE,17/08/13
7368676,93289485,SWHCZWL,29/10/13
8080057,15669822,SSCLSCL,03/04/14
7409204,15668379,SWLCNOE,05/09/13
7497186,7579698,SWORWZH,10/08/13
8219465,15670251,SSNSCNE,09/02/14
8165327,34987110,SSCNHZN,15/02/14
8120435,15669860,SWHRZSW,23/03/14
8114312,15668463,SSOHCZO,21/03/14
8189678,15669863,SWHRCNL,25/02/14
8203156,15670270,SSWNOEH,03/02/14
8263472,15669817,SSLSWRE,30/12/13
8285181,15669778,SSLWWWH,09/01/14
8383377,15669760,SWNZWRC,17/11/13
7605272,7610713,SWOZLCN,29/04/13
8071210,15669864,SWNORRH,31/03/14
8289377,15668451,SSRHCOW,12/01/14
8179077,15668460,SSONEOS,22/02/14
8075477,15669993,SSZLCSE,01/04/14
8080319,15669884,SSNSECH,03/04/14
7397712,15669872,SSSZHZE,07/10/13
8269031,15668457,SWRLHOS,02/01/14
7604413,15669785,SWNOLEE,28/04/13
8125808,15669762,SWRHZOO,26/03/14
8084987,15670270,SSNOWOC,05/04/14
7366964,15669799,SWELEWW,29/10/13
8309697,15668685,SSWLNWS,17/12/13
8179797,15668466,SWCECSR,21/02/14
8378408,15668455,SSWLNRZ,15/11/13
7727449,15670159,SWOZZZE,15/02/13
8337624,15668462,SWREHHO,29/11/13
8097385,34987110,SSENHNN,13/03/14
8082957,7689353,SWNCOOR,04/04/14
8220172,21409002,SSLOZSC,10/02/14
8230221,34985989,SSNLCOZ,15/01/14
8159383,34987629,SWHONHO,13/02/14
8344473,15668379,SWHCCEO,02/12/13
8328427,15669771,SWLWNSW,24/11/13
8145266,15668381,SWNRHWZ,06/03/14
8192783,15669878,SSNZEHL,29/01/14
8258691,15669869,SSZNWWS,27/12/13
8145266,15669767,SWNRHWZ,06/03/14
8145688,15669765,SSSHCLH,05/03/14
8104047,15669857,SWOZECO,16/03/14
8080218,15669874,SWCZELR,03/04/14
8348887,7572300,SWNLNRZ,04/12/13
8081317,15669883,SWLZSNO,03/04/14
8179077,15669764,SSONEOS,22/02/14
8166326,15668465,SSLRHNL,15/02/14
8314193,15668449,SSWECLS,21/12/13
8314193,15669878,SSWECLS,21/12/13
8065502,7572307,SWHOORR,29/03/14
8086954,15669869,SSOEZWZ,06/04/14
7558409,34987569,SWLRNLH,29/06/13
7497374,15669819,SSWWZLW,10/08/13
7712484,15668460,SWRCHWS,29/01/13
8119388,7580804,SWLSCLN,23/03/14
7821280,15669878,SWLLZCE,09/09/12
8249884,7582053,SWLOHSW,25/01/14
8280275,15669832,SSNOEEZ,07/01/14
7406145,15669863,SWLSWLN,04/09/13
7626754,15670260,SWNZLOO,15/05/13
8356240,15669764,SWHNLCN,02/11/13
7527581,15668473,SWCCOLE,20/07/13
8101152,15668377,SWRHRLL,16/03/14
8089421,21409004,SSZEZHN,06/04/14
7448398,15670269,SWRNCSS,20/08/13
7824172,15668458,SWLROCE,15/09/12
7782046,92435827,SWNHZEE,04/11/12
7617765,7629391,SWRCWSC,09/05/13
8133089,15668473,SSECELH,01/03/14
8094702,7578354,SSCRRRE,11/03/14
8084306,7586147,SWOCZER,04/04/14
8287522,15669779,SSWZSSN,11/01/14
8236542,34986120,SSZEWNH,18/01/14
8179947,15668684,SWOCELW,21/02/14
7399616,15668480,SSLWESH,08/10/13
8262498,15669775,SWRHZSH,29/12/13
7370585,15669769,SWHRNRE,30/10/13
8250969,15668468,SWRHWEH,26/01/14
7742017,15670157,SWLRSOE,12/12/12
7602550,15668381,SWOSEOE,28/04/13
8066070,15669832,SSCZESH,30/03/14
7583327,15668379,SWOCOEN,31/05/13
8141498,7625761,SWLRHRL,04/03/14
8304435,15668685,SWOZELS,15/12/13
7397516,15669880,SWLEOEC,07/10/13
8169684,7572433,SWLCCWC,17/02/14
8195870,15668375,SSLLZCO,31/01/14
7637305,7580823,SWLONHO,30/03/13
8080311,15669795,SSZCWCC,03/04/14
8241466,15668381,SWCLCLW,21/01/14
8136539,15668688,SWLLHHC,02/03/14
7637074,15668379,SWOECCE,29/03/13
8156983,15668379,SWONCSR,10/03/14
8106238,15668462,SSWOOZW,17/03/14
8232216,15669821,SSSLEZO,16/01/14
8263472,15668380,SSLSWRE,30/12/13
8273464,15669869,SWECCLC,04/01/14
8108636,15669767,SWHZZEO,18/03/14
7476772,15669772,SWCZZNN,29/07/13
8159930,15669780,SWLRHOW,12/02/14
8082912,15669861,SWLOZWE,05/04/14
8094702,15669860,SSCRRRE,11/03/14
8105118,21408947,SWHCZNL,17/03/14
8148898,15668465,SWOREWH,07/03/14
8287030,34986113,SWOHOZL,10/01/14
8247472,15669786,SSRRCCE,24/01/14
8094702,15668465,SSCRRRE,11/03/14
7863862,15668688,SWNESWN,03/07/12
8354716,15670157,SWEEZHL,08/12/13
7809643,7593949,SWLHWZE,08/08/12
8328427,7625765,SWLWNSW,24/11/13
8077366,15669884,SSCWORR,02/04/14
8131723,15669878,SWNRNSO,01/03/14
8192768,34986112,SSNWCSH,29/01/14
8101152,15669875,SWRHRLL,16/03/14
8254821,7570487,SWNHEEW,28/01/14
8133089,15668460,SSECELH,01/03/14
8191841,15669860,SWLWCHH,26/02/14
7788465,15668478,SWNNWZZ,16/11/12
7671910,15669781,SWLLZEH,27/02/13
7783137,15669878,SWOERZO,05/11/12
8104047,15669997,SWOZECO,16/03/14
8339940,21408952,SWLONSR,30/11/13
7705323,15669778,SWNOCER,19/01/13
7487417,15669860,SWNWHRL,04/08/13
8189678,15669886,SWHRCNL,25/02/14
8230690,15670269,SSWREEE,14/01/14
8090614,15668685,SWOERWC,07/04/14
7717595,15669782,SWLZNHZ,03/02/13
8112726,7580823,SWREHOR,20/03/14
8069214,15668458,SSNOZHH,30/03/14
8284234,7587667,SWEOOOO,09/01/14
8089417,15670253,SWCCRWR,06/04/14
8331712,15668460,SSZWOEE,26/11/13
7397516,7575499,SWLEOEC,07/10/13
8271902,29247044,SWRCNLO,04/01/14
8194178,15668468,SWOOLLE,30/01/14
7348817,15670267,SSSELNE,17/10/13
8082912,15669821,SWLOZWE,05/04/14
7587534,15669983,SWNERHS,03/06/13
8089497,15669875,SWHOECO,06/04/14
7345164,15668467,SWCENNH,16/10/13
8082957,15669864,SWNCOOR,04/04/14
8123487,15668468,SSLSLHL,26/03/14
7551502,15668449,SWLNLLZ,24/06/13
7700376,15669883,SWEEOEO,26/03/13
7533198,15668460,SSSZWHO,23/07/13
8173709,15669879,SSCRHLH,19/02/14
8123840,7569802,SSSZWOR,25/03/14
8246335,7548498,SSWOWLE,23/01/14
8170383,15669786,SSRRSOZ,17/02/14
7462903,7572303,SSSESRC,30/08/13
8128430,15669870,SWCEHCR,27/02/14
8074475,15669760,SWNRLOS,01/04/14
8228490,15669862,SWOWELS,13/01/14
7717595,15669827,SWLZNHZ,03/02/13
8065502,15669876,SWHOORR,29/03/14
8344961,15669777,SSRZOES,03/12/13
8078727,15669976,SSHOZRZ,03/04/14
7730836,15668594,SWNNOWW,18/02/13
7618134,15668468,SWLWNWH,08/05/13
7618684,15669869,SWOCCHL,10/05/13
7462903,7582053,SSSESRC,30/08/13
7779672,15669804,SWLNLSH,01/11/12
8176127,15669760,SWNLWHR,19/02/14
7708176,7572432,SWRNCEH,22/01/13
8289409,15669790,SSZLLCR,11/01/14
8070481,15669810,SSSWCLL,30/03/14
7481636,15669861,SWCRRLL,01/08/13
8089212,15668380,SWCNZWN,06/04/14
8078727,15669965,SSHOZRZ,03/04/14
8183211,15668451,SSCNLEC,23/02/14
7791568,15669771,SWNEZSE,20/11/12
8076206,15669969,SWOEZES,01/04/14
8273464,15669821,SWECCLC,04/01/14
7525683,15670161,SWOCNOH,19/07/13
7370585,34986328,SWHRNRE,30/10/13
8179797,15668458,SWCECSR,21/02/14
8152370,34986130,SSONRWS,09/03/14
8288927,15668460,SSWHOZZ,11/01/14
8065395,15669861,SSZHLRN,28/03/14
7389900,15669773,SSZEESN,02/10/13
8157592,15670270,SSZRWON,11/03/14
8154900,15668688,SSZSWHS,09/03/14
8143536,34986129,SSSZEOW,04/03/14
8083038,15669783,SSCWNSN,04/04/14
8089109,15669778,SSLNHHC,06/04/14
8074475,15669832,SWNRLOS,01/04/14
8119388,15669776,SWLSCLN,23/03/14
8162986,15669859,SSSWSNS,13/02/14
8181093,34990370,SSRHSRW,22/02/14
8273464,15669783,SWECCLC,04/01/14
8339302,15669832,SSZCOCE,30/11/13
8083038,15669856,SSCWNSN,04/04/14
8139913,15669781,SWHOZCE,04/03/14
7435518,15668453,SSLSZZE,22/09/13
7727449,15670161,SWOZZZE,15/02/13
8181093,15669832,SSRHSRW,22/02/14
7353545,15669869,SWHZENC,21/10/13
7517755,7608483,SSZEWNZ,14/07/13
8122589,21408952,SWOOLZW,24/03/14
8356860,34986113,SWOSECL,01/11/13
8284234,15669884,SWEOOOO,09/01/14
8083432,15669884,SSLLLZC,04/04/14
8205042,15669863,SSSNESR,04/02/14
8204185,15669770,SSRZHCC,04/02/14
7748353,15669780,SWNROCL,22/12/12
8213861,15669882,SSZCRCO,07/02/14
8141498,15669821,SWLRHRL,04/03/14
8209695,15668416,SWOESOR,06/02/14
7341985,15669863,SWCCWNZ,13/10/13
8070481,15669887,SSSWCLL,30/03/14
8383377,7580781,SWNZWRC,17/11/13
8172842,15668462,SWLERES,18/02/14
8124069,15669876,SSONROH,25/03/14
8089133,15668460,SWONORL,06/04/14
7653432,15668458,SWNWCOL,13/04/13
7602550,15670157,SWOSEOE,28/04/13
8083700,15669857,SWNSCOW,05/04/14
8138408,15669773,SWNZHSH,03/03/14
8149245,7547323,SSWELWZ,07/03/14
8335367,15668470,SSNNWWW,28/11/13
8081317,15669776,SWLZSNO,03/04/14
8285181,15669859,SSLWWWH,09/01/14
7439628,15670196,SSZZLHW,16/08/13
8158818,15668462,SWRLSWR,11/03/14
8101807,15669861,SSWERSN,15/03/14
7809643,15668379,SWLHWZE,08/08/12
7748353,15668468,SWNROCL,22/12/12
7587534,15670157,SWNERHS,03/06/13
8227029,34986133,SSZNOHH,13/01/14
7406752,15669864,SSSHZHS,05/09/13
8258691,15669782,SSZNWWS,27/12/13
8236676,15669763,SSSNHRZ,19/01/14
8084980,15668468,SSOOWNN,05/04/14
8078727,34990774,SSHOZRZ,03/04/14
8083255,21409004,SSHHZRO,06/04/14
8124069,15668542,SSONROH,25/03/14
8214422,34990774,SWHCOOW,07/02/14
8061163,7753779,SWOEOHC,27/03/14
8200309,15669780,SWOORON,02/02/14
8073939,7653522,SSOSOEC,31/03/14
8289460,15668460,SSWHNCO,12/01/14
7700376,15668468,SWEEOEO,26/03/13
7771136,7547271,SWOCNOC,14/10/12
7482551,34986123,SWHWNWL,02/08/13
8089497,34986112,SWHOECO,06/04/14
7717595,15670250,SWLZNHZ,03/02/13
8247161,34986123,SWONLWN,23/01/14
8125808,15669814,SWRHZOO,26/03/14
8182610,15669874,SSERNHC,22/02/14
7742017,15670250,SWLRSOE,12/12/12
8355842,15669861,SWOEOCZ,01/11/13
8176873,7569806,SWHHREO,21/02/14
8136393,15669803,SSWWNCH,02/03/14
8182610,15669783,SSERNHC,22/02/14
8348918,15669859,SSSSONE,04/12/13
8070264,15668378,SSRWCWC,30/03/14
7862618,15669790,SWNNNES,02/07/12
8082957,15669804,SWNCOOR,04/04/14
7686733,15668462,SWOOLHC,12/03/13
8285181,15669866,SSLWWWH,09/01/14
8209386,15669988,SSCRSZS,05/02/14
8087273,15669880,SSCRSWO,06/04/14
7756215,15670251,SWNNZOR,04/01/13
8216673,15669884,SSRWWCE,09/02/14
8074820,7571385,SWCRWEH,04/04/14
7498596,15669887,SWERCNR,11/08/13
8193965,15670267,SWLWNLC,30/01/14
8201012,15669792,SSLLWWZ,02/02/14
8158818,7632452,SWRLSWR,11/03/14
8227029,15669784,SSZNOHH,13/01/14
8374672,15669817,SWNZWNZ,13/11/13
8309697,15668462,SSWLNWS,17/12/13
8246331,21408942,SWHLESR,24/01/14
8089417,34990778,SWCCRWR,06/04/14
7470681,15668457,SWLSZSE,03/09/13
7727449,15670157,SWOZZZE,15/02/13
8283998,15669773,SSLRELN,09/01/14
8076206,7608483,SWOEZES,01/04/14
8153963,15668688,SWEWCER,09/03/14
7686461,15669825,SWLOHSN,13/03/13
7409204,15669772,SWLCNOE,05/09/13
8188075,15668688,SSLSZNC,25/02/14
8283042,15669771,SWRHLLZ,08/01/14
8089133,15668451,SWONORL,06/04/14
7347668,15668375,SSZZLEO,17/10/13
7503858,34986125,SWLRZNL,14/08/13
8096811,15668455,SSLZLCS,13/03/14
8226887,15668520,SSLZROW,13/01/14
7551502,15669868,SWLNLLZ,24/06/13
8093760,15669811,SSESNZL,11/03/14
8213861,15669777,SSZCRCO,07/02/14
8083700,34986119,SWNSCOW,05/04/14
8089178,15669776,SWCNZWC,06/04/14
8204185,15669861,SSRZHCC,04/02/14
8081317,15669863,SWLZSNO,03/04/14
8309697,15668460,SSWLNWS,17/12/13
8070264,15668377,SSRWCWC,30/03/14
8353451,15669866,SSNOWZE,06/12/13
8309697,15669910,SSWLNWS,17/12/13
7783825,7625765,SWNSRNC,08/11/12
7733315,15668478,SWOCEOC,03/12/12
8218184,15669817,SWHLRZO,10/02/14
8250106,15669857,SSWHRZZ,25/01/14
8182845,15669789,SWHOOOO,23/02/14
8356860,15669777,SWOSECL,01/11/13
8200309,15669861,SWOORON,02/02/14
8070847,15669792,SWRNEHZ,30/03/14
7459927,15669762,SWOLOWW,28/08/13
7497374,15669860,SSWWZLW,10/08/13
8176127,15669885,SWNLWHR,19/02/14
8107580,15669863,SSZNNNN,17/03/14
7611197,7587656,SWOLLLE,05/05/13
7819500,7753732,SWLLLCW,07/09/12
7824172,15668687,SWLROCE,15/09/12
7459927,15669860,SWOLOWW,28/08/13
8134370,15669773,SWOSCLN,03/03/14
7785531,15669763,SWOCLHE,11/11/12
8189678,15668460,SWHRCNL,25/02/14
8076187,15668458,SSRHNHL,01/04/14
7729749,15668462,SWEECSW,17/02/13
8384422,7569624,SSWNRHC,18/11/13
8114312,15668467,SSOHCZO,21/03/14
8214422,15670171,SWHCOOW,07/02/14
8199996,15669884,SWRHNSN,02/02/14
8172842,15669777,SWLERES,18/02/14
8236542,34986123,SSZEWNH,18/01/14
8162986,15669821,SSSWSNS,13/02/14
8247472,21408913,SSRRCCE,24/01/14
8079383,7586553,SWNEHEC,03/04/14
8098117,21409004,SWNEWRZ,14/03/14
8087274,15669780,SSNNLRW,05/04/14
8374672,34985989,SWNZWNZ,13/11/13
7686733,15669859,SWOOLHC,12/03/13
7712484,7579698,SWRCHWS,29/01/13
8071210,34990370,SWNORRH,31/03/14
8353591,15669777,SSSNZHO,06/12/13
8089518,15669772,SSWOSRE,06/04/14
8082957,15669857,SWNCOOR,04/04/14
8246331,15668685,SWHLESR,24/01/14
8339940,15670269,SWLONSR,30/11/13
8141158,15669807,SWOCCOL,04/03/14
8288803,15668451,SSOEHNL,11/01/14
7779672,15668688,SWLNLSH,01/11/12
8086954,15669832,SSOEZWZ,06/04/14
8120702,15669776,SSZNWLH,24/03/14
8170027,7627858,SWERWCW,16/02/14
8080057,15669769,SSCLSCL,03/04/14
8206519,15668460,SWORZLW,05/02/14
8141498,7572432,SWLRHRL,04/03/14
7819500,15669777,SWLLLCW,07/09/12
7675127,15670251,SWCLOCL,03/03/13
7436171,15668453,SSSSZSE,21/09/13
7705323,15669762,SWNOCER,19/01/13
8346285,15669780,SWHENWW,03/12/13
8064356,15669861,SWHERHH,28/03/14
7602429,7578351,SWELNZO,27/04/13
8064356,15668449,SWHERHH,28/03/14
8085297,15668462,SSCSLWN,05/04/14
8071554,15668466,SSCESNS,01/04/14
8348887,34987567,SWNLNRZ,04/12/13
8288927,15668451,SSWHOZZ,11/01/14
8104378,15668520,SSSWOLZ,16/03/14
8067510,7587699,SSZNRER,29/03/14
8131723,15669769,SWNRNSO,01/03/14
8227204,93141023,SWNSEHW,14/01/14
8061560,7578351,SSWLLSL,26/03/14
7582160,15669778,SWLSEEZ,31/05/13
7387995,29247044,SSRSNWR,01/10/13
8102497,7572312,SSRENSN,15/03/14
7416338,15669772,SWEOHHL,09/09/13
8138811,15668375,SWELRWN,03/03/14
7633637,15669879,SWERHHR,20/05/13
8083700,15669823,SWNSCOW,05/04/14
7764985,15668378,SWOHWWN,12/01/13
7448378,7621702,SWORWHW,20/08/13
7412276,15669777,SWCOSLL,07/09/13
7497374,15669763,SSWWZLW,10/08/13
7862826,7570758,SWLOELR,29/06/12
8331712,15669885,SSZWOEE,26/11/13
7481117,15670246,SSZLHES,01/08/13
8084987,15669876,SSNOWOC,05/04/14
8258691,15669859,SSZNWWS,27/12/13
8195996,15669823,SWCOWRR,31/01/14
7370585,15668378,SWHRNRE,30/10/13
7765027,15668595,SWLEZRR,13/01/13
8212584,7692619,SWEHLLO,08/02/14
7462903,15668381,SSSESRC,30/08/13
8137302,15669887,SSRRZSO,02/03/14
7752825,7625765,SWNSSEW,30/12/12
8179077,15669791,SSONEOS,22/02/14
8102328,15668379,SSLWEEZ,16/03/14
7366964,15669993,SWELEWW,29/10/13
8094384,15669780,SSSEWCH,11/03/14
7403298,15669860,SWLSLCC,10/10/13
8380659,21409002,SWENOEW,16/11/13
8150141,34986129,SWHHSNW,08/03/14
7482551,15669778,SWHWNWL,02/08/13
8228587,15669976,SSNCZRL,13/01/14
8268096,15669805,SWCWNCO,01/01/14
8088038,7587665,SWLNZNC,06/04/14
7347668,7624786,SSZZLEO,17/10/13
8150875,15669883,SWOSOHE,08/03/14
8091884,15669884,SSEHHWW,07/04/14
8220172,15669824,SSLOZSC,10/02/14
8152823,15668688,SWEONLR,09/03/14
8073939,7586502,SSOSOEC,31/03/14
8317527,7580183,SSOCCSO,22/12/13
8317527,15669872,SSOCCSO,22/12/13
7587534,15670248,SWNERHS,03/06/13
8176714,15668378,SSWLSWS,20/02/14
8280275,15669790,SSNOEEZ,07/01/14
8352895,92388167,SSRSRSO,06/12/13
8256966,34990372,SSNNSRR,29/01/14
7733315,15669818,SWOCEOC,03/12/12
8099217,7569801,SSRLORR,14/03/14
8245100,15668470,SSCLWOR,22/01/14
8230241,15668462,SWCCZRH,15/01/14
8352430,21408942,SWCEWOZ,06/12/13
8268678,15669789,SSWNEHR,01/01/14
8198030,34986128,SSSCCOE,01/02/14
7403661,15669994,SWLNRSC,11/10/13
8078727,15669958,SSHOZRZ,03/04/14
8353451,15669910,SSNOWZE,06/12/13
8096786,15669817,SSLLLRR,13/03/14
8089178,15669760,SWCNZWC,06/04/14
7517068,15669773,SSWWENC,14/07/13
7618134,15670241,SWLWNWH,08/05/13
7708176,7637309,SWRNCEH,22/01/13
8083081,15668381,SSNCWZO,04/04/14
8094702,7578347,SSCRRRE,11/03/14
7498596,34985989,SWERCNR,11/08/13
8133840,15669772,SWCZCSZ,01/03/14
7791568,15668383,SWNEZSE,20/11/12
8316970,15669869,SWENWSO,22/12/13
8268678,15669882,SSWNEHR,01/01/14
7862826,15669875,SWLOELR,29/06/12
8144965,15669814,SSCHNCE,06/03/14
7580491,15669782,SWOLOOS,29/05/13
8065502,7572254,SWHOORR,29/03/14
8177589,7729965,SSOSHZS,20/02/14
8105118,15669859,SWHCZNL,17/03/14
7642371,15670241,SWOOLNC,03/04/13
8280275,15669804,SSNOEEZ,07/01/14
8288966,7573410,SSSRWWN,11/01/14
7694372,92388181,SWLHHWS,21/03/13
8289766,15669817,SSLZROS,12/01/14
8074536,34986134,SSEOLNO,02/04/14
8255466,15668381,SSWWZNR,28/01/14
8356860,15669878,SWOSECL,01/11/13
8256944,15669875,SSSZCHS,29/01/14
8201626,15669772,SSNHNOE,03/02/14
8212584,15669764,SWEHLLO,08/02/14
7397516,15669764,SWLEOEC,07/10/13
8087495,34989501,SSCZRCZ,05/04/14
7826710,15669881,SWNWSCO,25/09/12
8112726,15669818,SWREHOR,20/03/14
8127819,7753732,SWECRER,27/02/14
8317527,7571454,SSOCCSO,22/12/13
8138408,15669811,SWNZHSH,03/03/14
8341901,15669859,SSRENRS,01/12/13
8096305,15669878,SSNEHZR,12/03/14
8084306,15668416,SWOCZER,04/04/14
7730836,7593949,SWNNOWW,18/02/13
7694372,15670252,SWLHHWS,21/03/13
8247009,15668458,SWOWWLL,25/01/14
8085270,15669856,SSLEZWR,05/04/14
8122589,15669825,SWOOLZW,24/03/14
8271902,15669821,SWRCNLO,04/01/14
7760313,15669885,SWNHHOR,08/01/13
7403298,7580089,SWLSLCC,10/10/13
8086954,15669878,SSOEZWZ,06/04/14
8273464,15669814,SWECCLC,04/01/14
8075456,7578347,SWNRLEZ,01/04/14
8201012,15669815,SSLLWWZ,02/02/14
8106451,7585573,SSCSENO,17/03/14
8104378,15668462,SSSWOLZ,16/03/14
7435518,15669818,SSLSZZE,22/09/13
7826710,15668474,SWNWSCO,25/09/12
8145688,7572312,SSSHCLH,05/03/14
7369894,7570497,SWLRWZO,30/10/13
8285456,7580780,SWLOLLS,10/01/14
8209695,7633490,SWOESOR,06/02/14
7806900,15668466,SWLWCSW,31/07/12
8265380,15669881,SSRWONW,30/12/13
8289766,21409004,SSLZROS,12/01/14
7344710,15668467,SWRHERW,15/10/13
8075506,34986042,SSRZHHN,01/04/14
8288927,15668379,SSWHOZZ,11/01/14
7825117,15669829,SWLHCLH,17/09/12
8374672,15669773,SWNZWNZ,13/11/13
8139620,15668448,SWCHOEW,03/03/14
8107580,15669818,SSZNNNN,17/03/14
8139913,15669790,SWHOZCE,04/03/14
8153963,15668462,SWEWCER,09/03/14
8328427,7572252,SWLWNSW,24/11/13
7348817,15669776,SSSELNE,17/10/13
8089497,7572252,SWHOECO,06/04/14
8245697,15668460,SSWCEEO,23/01/14
8074318,7585571,SSHCNOH,02/04/14
8078249,15669760,SWNHHOE,02/04/14
8156983,7587694,SWONCSR,10/03/14
7768104,15669869,SWLWNZW,08/10/12
8091771,15669879,SSCRENS,07/04/14
8089417,15669863,SWCCRWR,06/04/14
8172842,15669775,SWLERES,18/02/14
8150141,29247044,SWHHSNW,08/03/14
7470681,15668688,SWLSZSE,03/09/13
8268096,7624788,SWCWNCO,01/01/14
8125808,15669863,SWRHZOO,26/03/14
8087273,15669778,SSCRSWO,06/04/14
8177589,15668451,SSOSHZS,20/02/14
7581908,7574197,SWCCRWW,31/05/13
8355842,15669817,SWOEOCZ,01/11/13
8098117,15669965,SWNEWRZ,14/03/14
7452011,7569798,SWHSESE,24/08/13
8152500,92388173,SSZWRWL,09/03/14
7633637,15669887,SWERHHR,20/05/13
8276533,15668520,SWHELSW,05/01/14
8289766,29247044,SSLZROS,12/01/14
7387521,7580802,SSSRREW,01/10/13
8128430,34990046,SWCEHCR,27/02/14
7486730,15668688,SSSHLHL,04/08/13
8158290,15669760,SSWNZEC,11/03/14
7559542,15668458,SWHEWCO,29/06/13
8112695,15668448,SWLNCNW,20/03/14
8120702,15669777,SSZNWLH,24/03/14
7745973,15669764,SWNRHHO,19/12/12
7675127,7587491,SWCLOCL,03/03/13
8199996,7704153,SWRHNSN,02/02/14
8077922,7587656,SWNNRHE,02/04/14
8289409,15669777,SSZLLCR,11/01/14
8230690,15669817,SSWREEE,14/01/14
8156983,15669864,SWONCSR,10/03/14
7501860,15668467,SWNNZHH,13/08/13
8218184,15669863,SWHLRZO,10/02/14
8198721,15668416,SWCLHHO,02/02/14
8148898,15669763,SWOREWH,07/03/14
8075456,34986125,SWNRLEZ,01/04/14
7443402,15668462,SWOSSZE,17/08/13
8063597,15669824,SSOWEOO,28/03/14
8204496,15669862,SSZHOEE,04/02/14
8066070,15669791,SSCZESH,30/03/14
7382432,15668381,SWRHSEW,29/09/13
8109052,34986118,SWCLWHL,18/03/14
8137302,7574242,SSRRZSO,02/03/14
8115812,15668684,SSCZOHR,21/03/14
8105205,15669857,SWRNHCS,17/03/14
7631002,7547271,SWHRWCO,19/05/13
8204496,15669864,SSZHOEE,04/02/14
8338252,15669869,SSZSNZN,29/11/13
8108141,34987955,SSRCEWZ,19/03/14
7410387,15668457,SWOWNNR,06/09/13
8106715,15668451,SSNOSCZ,18/03/14
7406145,15669792,SWLSWLN,04/09/13
8125808,93174226,SWRHZOO,26/03/14
7476405,15668379,SWCRLZN,29/07/13
8128430,15668467,SWCEHCR,27/02/14
8124069,7613347,SSONROH,25/03/14
8070481,15669799,SSSWCLL,30/03/14
8100379,93073679,SSRRHLE,14/03/14
8105118,15669764,SWHCZNL,17/03/14
8101152,15668451,SWRHRLL,16/03/14
8078249,15669883,SWNHHOE,02/04/14
8104047,15669815,SWOZECO,16/03/14
7654205,15669821,SWRHNWW,13/04/13
8241466,15669887,SWCLCLW,21/01/14
7558409,15668460,SWLRNLH,29/06/13
7486173,15668465,SSZLZRN,03/08/13
7742018,15670250,SWLRHRW,12/12/12
8353591,15669818,SSSNZHO,06/12/13
8205178,21408947,SSWEZCZ,04/02/14
8089417,15668466,SWCCRWR,06/04/14
8063597,15669876,SSOWEOO,28/03/14
7637074,15668467,SWOECCE,29/03/13
8076206,15669760,SWOEZES,01/04/14
8106715,15670009,SSNOSCZ,18/03/14
8118745,7594820,SSZLLON,23/03/14
7660824,15669856,SWORLSW,20/04/13
7581908,15669885,SWCCRWW,31/05/13
8243363,15669885,SSZLNCH,22/01/14
8265546,15668477,SWNCLZZ,30/12/13
8170027,15668377,SWERWCW,16/02/14
7682167,15668462,SWOSHSO,09/03/13
8265392,21410792,SWCCSEN,30/12/13
8331278,15668478,SWCEZWH,26/11/13
8288803,15668468,SSOEHNL,11/01/14
7721190,15670260,SWOHCHL,09/02/13
8096786,21408952,SSLLLRR,13/03/14
8153963,15670009,SWEWCER,09/03/14
7345164,15668465,SWCENNH,16/10/13
8089421,15669869,SSZEZHN,06/04/14
8112726,15669776,SWREHOR,20/03/14
8192783,15669869,SSNZEHL,29/01/14
8192783,34986122,SSNZEHL,29/01/14
8342762,15669778,SSWZRHL,02/12/13
8065502,34987568,SWHOORR,29/03/14
8213861,21408952,SSZCRCO,07/02/14
8215172,21408952,SWNLHOO,08/02/14
7457237,15668688,SWOLONZ,27/08/13
8145266,15669872,SWNRHWZ,06/03/14
8285456,7569806,SWLOLLS,10/01/14
7707108,15668378,SWONWWS,22/01/13
7402891,15668457,SWOLLEN,10/10/13
